Fecha,Hora,Saturación de oxígeno
2026.08.18 19:06:00,19:06:00,96.0
2026.08.18 19:56:00,19:56:00,96.0
2026.08.18 20:46:00,20:46:00,95.0
2026.08.18 22:33:00,22:33:00,97.0
2026.08.18 22:40:00,22:40:00,96.0
2026.08.18 22:51:00,22:51:00,96.0
2026.08.18 23:01:00,23:01:00,96.0
2026.08.18 23:11:00,23:11:00,96.0
2026.08.18 23:21:00,23:21:00,96.0
2026.08.18 23:31:00,23:31:00,97.0
2026.08.18 23:41:00,23:41:00,98.0
2026.08.18 23:51:00,23:51:00,97.0
2026.08.19 00:00:00,00:00:00,96.0
2026.08.19 00:10:00,00:10:00,96.0
2026.08.19 00:20:00,00:20:00,96.0
2026.08.19 00:30:00,00:30:00,96.0
2026.08.19 00:40:00,00:40:00,97.0
2026.08.19 00:50:00,00:50:00,97.0
2026.08.19 01:00:00,01:00:00,97.0
2026.08.19 01:10:00,01:10:00,98.0
2026.08.19 01:20:00,01:20:00,98.0
2026.08.19 01:30:00,01:30:00,96.0
2026.08.19 01:40:00,01:40:00,98.0
2026.08.19 01:50:00,01:50:00,97.0
2026.08.19 02:00:00,02:00:00,96.0
2026.08.19 02:10:00,02:10:00,98.0
2026.08.19 02:20:00,02:20:00,98.0
2026.08.19 02:30:00,02:30:00,98.0
2026.08.19 02:46:00,02:46:00,97.0
2026.08.19 02:50:00,02:50:00,97.0
2026.08.19 03:00:00,03:00:00,97.0
2026.08.19 03:10:00,03:10:00,97.0
2026.08.19 03:20:00,03:20:00,97.0
2026.08.19 03:31:00,03:31:00,97.0
2026.08.19 03:41:00,03:41:00,98.0
2026.08.19 03:51:00,03:51:00,97.0
2026.08.19 04:01:00,04:01:00,96.0
2026.08.19 04:11:00,04:11:00,96.0
2026.08.19 04:21:00,04:21:00,96.0
2026.08.19 04:31:00,04:31:00,96.0
2026.08.19 04:41:00,04:41:00,96.0
2026.08.19 04:51:00,04:51:00,96.0
2026.08.19 05:54:00,05:54:00,97.0
2026.08.19 06:01:00,06:01:00,97.0
2026.08.19 06:11:00,06:11:00,97.0
2026.08.19 06:21:00,06:21:00,97.0
2026.08.19 06:31:00,06:31:00,97.0
2026.08.19 06:41:00,06:41:00,96.0
2026.08.19 06:51:00,06:51:00,98.0
2026.08.19 07:04:00,07:04:00,97.0
2026.08.19 07:11:00,07:11:00,97.0
2026.08.19 07:20:00,07:20:00,97.0
2026.08.19 08:24:00,08:24:00,96.0
2026.08.19 08:56:00,08:56:00,96.0
2026.08.19 09:00:00,09:00:00,96.0
2026.08.19 09:26:00,09:26:00,96.0
2026.08.19 09:41:00,09:41:00,95.0
2026.08.19 09:56:00,09:56:00,95.0
2026.08.19 10:16:00,10:16:00,93.0
2026.08.19 11:06:00,11:06:00,96.0
2026.08.19 11:16:00,11:16:00,96.0
2026.08.19 11:32:00,11:32:00,97.0
2026.08.19 13:26:00,13:26:00,95.0
2026.08.19 13:36:00,13:36:00,95.0
2026.08.19 13:56:00,13:56:00,95.0
2026.08.19 14:26:00,14:26:00,96.0
2026.08.19 14:46:00,14:46:00,96.0
2026.08.19 15:46:00,15:46:00,93.0
2026.08.19 16:06:00,16:06:00,96.0
2026.08.19 17:10:00,17:10:00,95.0
2026.08.19 17:26:00,17:26:00,96.0
2026.08.19 17:36:00,17:36:00,95.0
2026.08.19 17:56:00,17:56:00,96.0
2026.08.19 19:06:00,19:06:00,96.0
2026.08.19 19:36:00,19:36:00,96.0
2026.08.19 19:46:00,19:46:00,96.0
2026.08.19 19:54:00,19:54:00,95.0
2026.08.19 20:26:00,20:26:00,95.0
2026.08.19 20:36:00,20:36:00,95.0
2026.08.19 20:46:00,20:46:00,96.0
2026.08.19 21:40:00,21:40:00,96.0
2026.08.19 22:36:00,22:36:00,96.0
2026.08.19 23:03:00,23:03:00,95.0
2026.08.19 23:20:00,23:20:00,96.0
2026.08.19 23:50:00,23:50:00,96.0
2026.08.20 00:06:00,00:06:00,96.0
2026.08.20 00:26:00,00:26:00,97.0
2026.08.20 00:40:00,00:40:00,96.0
2026.08.20 01:11:00,01:11:00,96.0
2026.08.20 01:21:00,01:21:00,96.0
2026.08.20 01:31:00,01:31:00,96.0
2026.08.20 01:41:00,01:41:00,96.0
2026.08.20 01:51:00,01:51:00,96.0
2026.08.20 02:01:00,02:01:00,96.0
2026.08.20 02:11:00,02:11:00,96.0
2026.08.20 02:21:00,02:21:00,97.0
2026.08.20 02:31:00,02:31:00,96.0
2026.08.20 02:41:00,02:41:00,96.0
2026.08.20 02:51:00,02:51:00,97.0
2026.08.20 03:01:00,03:01:00,96.0
2026.08.20 03:11:00,03:11:00,96.0
2026.08.20 03:20:00,03:20:00,97.0
2026.08.20 03:30:00,03:30:00,96.0
2026.08.20 03:40:00,03:40:00,96.0
2026.08.20 03:50:00,03:50:00,97.0
2026.08.20 04:00:00,04:00:00,97.0
2026.08.20 04:10:00,04:10:00,97.0
2026.08.20 04:23:00,04:23:00,97.0
2026.08.20 04:30:00,04:30:00,97.0
2026.08.20 04:40:00,04:40:00,96.0
2026.08.20 04:50:00,04:50:00,97.0
2026.08.20 05:00:00,05:00:00,97.0
2026.08.20 05:10:00,05:10:00,96.0
2026.08.20 05:56:00,05:56:00,96.0
2026.08.20 06:46:00,06:46:00,96.0
2026.08.20 07:16:00,07:16:00,94.0
2026.08.20 07:30:00,07:30:00,95.0
2026.08.20 07:52:00,07:52:00,97.0
2026.08.20 08:06:00,08:06:00,96.0
2026.08.20 08:16:00,08:16:00,96.0
2026.08.20 11:36:00,11:36:00,96.0
2026.08.20 15:46:00,15:46:00,96.0
2026.08.20 16:26:00,16:26:00,96.0
2026.08.20 17:06:00,17:06:00,95.0
2026.08.20 17:26:00,17:26:00,96.0
2026.08.20 17:56:00,17:56:00,96.0
2026.08.20 18:36:00,18:36:00,96.0
2026.08.20 18:46:00,18:46:00,96.0
2026.08.20 19:00:00,19:00:00,95.0
2026.08.20 19:36:00,19:36:00,96.0
2026.08.20 21:26:00,21:26:00,94.0
2026.08.20 21:30:00,21:30:00,96.0
2026.08.20 21:56:00,21:56:00,96.0
2026.08.20 22:13:00,22:13:00,97.0
2026.08.20 22:21:00,22:21:00,96.0
2026.08.20 22:31:00,22:31:00,96.0
2026.08.20 22:41:00,22:41:00,96.0
2026.08.20 22:51:00,22:51:00,96.0
2026.08.20 23:01:00,23:01:00,96.0
2026.08.20 23:11:00,23:11:00,98.0
2026.08.20 23:21:00,23:21:00,97.0
2026.08.20 23:31:00,23:31:00,98.0
2026.08.20 23:41:00,23:41:00,98.0
2026.08.20 23:51:00,23:51:00,99.0
2026.08.21 00:01:00,00:01:00,97.0
2026.08.21 00:11:00,00:11:00,98.0
2026.08.21 00:21:00,00:21:00,97.0
2026.08.21 00:31:00,00:31:00,98.0
2026.08.21 00:41:00,00:41:00,97.0
2026.08.21 00:51:00,00:51:00,97.0
2026.08.21 01:01:00,01:01:00,98.0
2026.08.21 01:11:00,01:11:00,98.0
2026.08.21 01:21:00,01:21:00,98.0
2026.08.21 01:31:00,01:31:00,97.0
2026.08.21 01:44:00,01:44:00,99.0
2026.08.21 01:51:00,01:51:00,98.0
2026.08.21 02:00:00,02:00:00,98.0
2026.08.21 02:10:00,02:10:00,97.0
2026.08.21 02:20:00,02:20:00,97.0
2026.08.21 02:30:00,02:30:00,97.0
2026.08.21 02:40:00,02:40:00,97.0
2026.08.21 02:50:00,02:50:00,97.0
2026.08.21 03:00:00,03:00:00,98.0
2026.08.21 03:10:00,03:10:00,97.0
2026.08.21 03:20:00,03:20:00,98.0
2026.08.21 03:30:00,03:30:00,99.0
2026.08.21 03:40:00,03:40:00,99.0
2026.08.21 03:50:00,03:50:00,99.0
2026.08.21 04:00:00,04:00:00,98.0
2026.08.21 04:10:00,04:10:00,98.0
2026.08.21 04:20:00,04:20:00,97.0
2026.08.21 04:30:00,04:30:00,97.0
2026.08.21 04:40:00,04:40:00,97.0
2026.08.21 04:50:00,04:50:00,97.0
2026.08.21 05:00:00,05:00:00,97.0
2026.08.21 05:10:00,05:10:00,97.0
2026.08.21 05:21:00,05:21:00,97.0
2026.08.21 05:31:00,05:31:00,97.0
2026.08.21 05:41:00,05:41:00,98.0
2026.08.21 05:57:00,05:57:00,97.0
2026.08.21 06:01:00,06:01:00,97.0
2026.08.21 06:11:00,06:11:00,97.0
2026.08.21 06:21:00,06:21:00,97.0
2026.08.21 06:31:00,06:31:00,97.0
2026.08.21 06:41:00,06:41:00,97.0
2026.08.21 06:51:00,06:51:00,97.0
2026.08.21 07:01:00,07:01:00,98.0
2026.08.21 07:11:00,07:11:00,98.0
2026.08.21 07:22:00,07:22:00,97.0
2026.08.21 07:30:00,07:30:00,97.0
2026.08.21 07:40:00,07:40:00,97.0
2026.08.21 08:13:00,08:13:00,97.0
2026.08.21 08:20:00,08:20:00,97.0
2026.08.21 08:56:00,08:56:00,96.0
2026.08.21 09:26:00,09:26:00,96.0
2026.08.21 09:52:00,09:52:00,97.0
2026.08.21 10:06:00,10:06:00,95.0
2026.08.21 10:20:00,10:20:00,96.0
2026.08.21 13:06:00,13:06:00,96.0
2026.08.21 14:50:00,14:50:00,96.0
2026.08.21 15:06:00,15:06:00,97.0
2026.08.21 15:26:00,15:26:00,97.0
2026.08.21 15:30:00,15:30:00,97.0
2026.08.21 15:40:00,15:40:00,97.0
2026.08.21 15:50:00,15:50:00,96.0
2026.08.21 16:00:00,16:00:00,96.0
2026.08.21 16:10:00,16:10:00,97.0
2026.08.21 16:20:00,16:20:00,97.0
2026.08.21 16:30:00,16:30:00,96.0
2026.08.21 16:40:00,16:40:00,97.0
2026.08.21 16:50:00,16:50:00,98.0
2026.08.21 17:00:00,17:00:00,98.0
2026.08.21 17:10:00,17:10:00,97.0
2026.08.21 17:20:00,17:20:00,99.0
2026.08.21 17:30:00,17:30:00,98.0
2026.08.21 17:40:00,17:40:00,98.0
2026.08.21 17:50:00,17:50:00,97.0
2026.08.21 18:01:00,18:01:00,98.0
2026.08.21 18:26:00,18:26:00,96.0
2026.08.21 18:36:00,18:36:00,96.0
2026.08.21 18:55:00,18:55:00,96.0
2026.08.21 19:40:00,19:40:00,95.0
2026.08.21 19:56:00,19:56:00,96.0
2026.08.21 20:15:00,20:15:00,96.0
2026.08.21 20:26:00,20:26:00,95.0
2026.08.21 21:16:00,21:16:00,96.0
2026.08.21 21:26:00,21:26:00,95.0
2026.08.21 21:36:00,21:36:00,96.0
2026.08.21 21:46:00,21:46:00,95.0
2026.08.21 21:56:00,21:56:00,96.0
2026.08.21 22:06:00,22:06:00,96.0
2026.08.21 22:16:00,22:16:00,95.0
2026.08.21 22:56:00,22:56:00,96.0
2026.08.21 23:06:00,23:06:00,95.0
2026.08.21 23:43:00,23:43:00,96.0
2026.08.21 23:50:00,23:50:00,96.0
2026.08.22 00:00:00,00:00:00,96.0
2026.08.22 00:56:00,00:56:00,97.0
2026.08.22 01:11:00,01:11:00,96.0
2026.08.22 01:26:00,01:26:00,96.0
2026.08.22 01:40:00,01:40:00,96.0
2026.08.22 01:50:00,01:50:00,96.0
2026.08.22 02:00:00,02:00:00,96.0
2026.08.22 02:10:00,02:10:00,96.0
2026.08.22 02:20:00,02:20:00,96.0
2026.08.22 02:30:00,02:30:00,97.0
2026.08.22 02:40:00,02:40:00,97.0
2026.08.22 02:50:00,02:50:00,97.0
2026.08.22 03:00:00,03:00:00,98.0
2026.08.22 03:16:00,03:16:00,98.0
2026.08.22 03:20:00,03:20:00,97.0
2026.08.22 03:30:00,03:30:00,97.0
2026.08.22 03:40:00,03:40:00,97.0
2026.08.22 03:50:00,03:50:00,99.0
2026.08.22 04:00:00,04:00:00,98.0
2026.08.22 04:11:00,04:11:00,97.0
2026.08.22 04:21:00,04:21:00,97.0
2026.08.22 04:31:00,04:31:00,97.0
2026.08.22 04:41:00,04:41:00,97.0
2026.08.22 04:51:00,04:51:00,97.0
2026.08.22 05:01:00,05:01:00,98.0
2026.08.22 05:11:00,05:11:00,98.0
2026.08.22 05:21:00,05:21:00,96.0
2026.08.22 05:31:00,05:31:00,98.0
2026.08.22 05:51:00,05:51:00,97.0
2026.08.22 06:01:00,06:01:00,97.0
2026.08.22 06:11:00,06:11:00,98.0
2026.08.22 06:21:00,06:21:00,97.0
2026.08.22 06:31:00,06:31:00,97.0
2026.08.22 06:41:00,06:41:00,97.0
2026.08.22 06:51:00,06:51:00,98.0
2026.08.22 07:01:00,07:01:00,97.0
2026.08.22 07:11:00,07:11:00,97.0
2026.08.22 07:21:00,07:21:00,97.0
2026.08.22 07:36:00,07:36:00,97.0
2026.08.22 07:41:00,07:41:00,96.0
2026.08.22 07:50:00,07:50:00,96.0
2026.08.22 08:00:00,08:00:00,96.0
2026.08.22 08:20:00,08:20:00,97.0
2026.08.22 08:30:00,08:30:00,97.0
2026.08.22 08:40:00,08:40:00,97.0
2026.08.22 08:50:00,08:50:00,98.0
2026.08.22 09:00:00,09:00:00,97.0
2026.08.22 09:11:00,09:11:00,97.0
2026.08.22 09:31:00,09:31:00,98.0
2026.08.22 09:40:00,09:40:00,96.0
2026.08.22 10:06:00,10:06:00,96.0
2026.08.22 10:56:00,10:56:00,95.0
2026.08.22 11:06:00,11:06:00,96.0
2026.08.22 11:16:00,11:16:00,96.0
2026.08.22 11:26:00,11:26:00,96.0
2026.08.22 11:36:00,11:36:00,95.0
2026.08.22 11:40:00,11:40:00,96.0
2026.08.22 12:06:00,12:06:00,97.0
2026.08.22 12:36:00,12:36:00,96.0
2026.08.22 13:10:00,13:10:00,95.0
2026.08.22 14:06:00,14:06:00,96.0
2026.08.22 14:50:00,14:50:00,95.0
2026.08.22 15:14:00,15:14:00,96.0
2026.08.22 16:06:00,16:06:00,92.0
2026.08.22 16:20:00,16:20:00,96.0
2026.08.22 16:37:00,16:37:00,97.0
2026.08.22 16:41:00,16:41:00,98.0
2026.08.22 16:51:00,16:51:00,97.0
2026.08.22 17:01:00,17:01:00,97.0
2026.08.22 17:11:00,17:11:00,97.0
2026.08.22 17:21:00,17:21:00,96.0
2026.08.22 17:31:00,17:31:00,96.0
2026.08.22 17:41:00,17:41:00,97.0
2026.08.22 17:50:00,17:50:00,95.0
2026.08.22 18:46:00,18:46:00,96.0
2026.08.22 18:56:00,18:56:00,96.0
2026.08.22 19:06:00,19:06:00,96.0
2026.08.22 19:16:00,19:16:00,96.0
2026.08.22 19:20:00,19:20:00,95.0
2026.08.22 19:50:00,19:50:00,94.0
2026.08.22 20:06:00,20:06:00,97.0
2026.08.22 20:26:00,20:26:00,95.0
2026.08.22 20:34:00,20:34:00,96.0
2026.08.22 21:16:00,21:16:00,96.0
2026.08.22 21:26:00,21:26:00,96.0
2026.08.22 21:56:00,21:56:00,96.0
2026.08.22 22:26:00,22:26:00,96.0
2026.08.22 22:30:00,22:30:00,96.0
2026.08.22 22:46:00,22:46:00,96.0
2026.08.22 23:20:00,23:20:00,96.0
2026.08.22 23:30:00,23:30:00,96.0
2026.08.22 23:56:00,23:56:00,93.0
2026.08.23 00:20:00,00:20:00,96.0
2026.08.23 00:43:00,00:43:00,97.0
2026.08.23 00:51:00,00:51:00,97.0
2026.08.23 01:01:00,01:01:00,97.0
2026.08.23 01:11:00,01:11:00,97.0
2026.08.23 01:21:00,01:21:00,97.0
2026.08.23 01:31:00,01:31:00,97.0
2026.08.23 01:41:00,01:41:00,98.0
2026.08.23 01:51:00,01:51:00,98.0
2026.08.23 02:01:00,02:01:00,98.0
2026.08.23 02:11:00,02:11:00,99.0
2026.08.23 02:21:00,02:21:00,99.0
2026.08.23 02:31:00,02:31:00,99.0
2026.08.23 02:41:00,02:41:00,98.0
2026.08.23 02:51:00,02:51:00,98.0
2026.08.23 03:01:00,03:01:00,98.0
2026.08.23 03:11:00,03:11:00,98.0
2026.08.23 03:21:00,03:21:00,98.0
2026.08.23 03:30:00,03:30:00,97.0
2026.08.23 03:40:00,03:40:00,97.0
2026.08.23 03:50:00,03:50:00,97.0
2026.08.23 04:00:00,04:00:00,97.0
2026.08.23 04:10:00,04:10:00,97.0
2026.08.23 04:20:00,04:20:00,97.0
2026.08.23 04:30:00,04:30:00,97.0
2026.08.23 04:40:00,04:40:00,97.0
2026.08.23 04:55:00,04:55:00,97.0
2026.08.23 05:33:00,05:33:00,97.0
2026.08.23 06:00:00,06:00:00,97.0
2026.08.23 06:30:00,06:30:00,98.0
2026.08.23 06:40:00,06:40:00,96.0
2026.08.23 06:50:00,06:50:00,96.0
2026.08.23 07:00:00,07:00:00,97.0
2026.08.23 07:10:00,07:10:00,98.0
2026.08.23 07:20:00,07:20:00,96.0
2026.08.23 07:30:00,07:30:00,97.0
2026.08.23 07:40:00,07:40:00,97.0
2026.08.23 07:50:00,07:50:00,97.0
2026.08.23 08:00:00,08:00:00,97.0
2026.08.23 08:11:00,08:11:00,97.0
2026.08.23 08:31:00,08:31:00,97.0
2026.08.23 08:56:00,08:56:00,97.0
2026.08.23 09:12:00,09:12:00,96.0
2026.08.23 09:21:00,09:21:00,96.0
2026.08.23 09:31:00,09:31:00,97.0
2026.08.23 09:41:00,09:41:00,97.0
2026.08.23 09:51:00,09:51:00,97.0
2026.08.23 10:11:00,10:11:00,97.0
2026.08.23 10:20:00,10:20:00,96.0
2026.08.23 10:56:00,10:56:00,96.0
2026.08.23 11:10:00,11:10:00,96.0
2026.08.23 11:40:00,11:40:00,96.0
2026.08.23 12:06:00,12:06:00,96.0
2026.08.23 12:20:00,12:20:00,96.0
2026.08.23 12:50:00,12:50:00,96.0
2026.08.23 13:06:00,13:06:00,95.0
2026.08.23 13:15:00,13:15:00,96.0
2026.08.23 13:26:00,13:26:00,96.0
2026.08.23 13:36:00,13:36:00,96.0
2026.08.23 13:46:00,13:46:00,96.0
2026.08.23 15:06:00,15:06:00,95.0
2026.08.23 15:40:00,15:40:00,96.0
2026.08.23 15:56:00,15:56:00,96.0
2026.08.23 16:06:00,16:06:00,96.0
2026.08.23 16:12:00,16:12:00,96.0
2026.08.23 16:26:00,16:26:00,96.0
2026.08.23 16:36:00,16:36:00,95.0
2026.08.23 17:26:00,17:26:00,96.0
2026.08.23 17:36:00,17:36:00,96.0
2026.08.23 18:32:00,18:32:00,96.0
2026.08.23 19:14:00,19:14:00,96.0
2026.08.23 21:06:00,21:06:00,96.0
2026.08.23 21:16:00,21:16:00,96.0
2026.08.23 21:36:00,21:36:00,95.0
2026.08.23 21:56:00,21:56:00,96.0
2026.08.23 22:26:00,22:26:00,95.0
2026.08.23 23:16:00,23:16:00,96.0
2026.08.23 23:56:00,23:56:00,96.0
2026.08.24 01:06:00,01:06:00,97.0
2026.08.24 01:50:00,01:50:00,96.0
2026.08.24 02:00:00,02:00:00,96.0
2026.08.24 02:16:00,02:16:00,97.0
2026.08.24 02:21:00,02:21:00,97.0
2026.08.24 02:31:00,02:31:00,96.0
2026.08.24 02:41:00,02:41:00,97.0
2026.08.24 02:51:00,02:51:00,97.0
2026.08.24 03:01:00,03:01:00,97.0
2026.08.24 03:11:00,03:11:00,97.0
2026.08.24 03:21:00,03:21:00,99.0
2026.08.24 03:31:00,03:31:00,97.0
2026.08.24 03:41:00,03:41:00,97.0
2026.08.24 03:51:00,03:51:00,98.0
2026.08.24 04:01:00,04:01:00,98.0
2026.08.24 04:11:00,04:11:00,98.0
2026.08.24 04:21:00,04:21:00,97.0
2026.08.24 04:31:00,04:31:00,97.0
2026.08.24 04:41:00,04:41:00,98.0
2026.08.24 04:51:00,04:51:00,97.0
2026.08.24 05:01:00,05:01:00,98.0
2026.08.24 05:11:00,05:11:00,98.0
2026.08.24 05:21:00,05:21:00,97.0
2026.08.24 05:31:00,05:31:00,98.0
2026.08.24 05:41:00,05:41:00,97.0
2026.08.24 05:51:00,05:51:00,97.0
2026.08.24 06:01:00,06:01:00,97.0
2026.08.24 06:11:00,06:11:00,98.0
2026.08.24 06:21:00,06:21:00,97.0
2026.08.24 06:31:00,06:31:00,98.0
2026.08.24 06:40:00,06:40:00,98.0
2026.08.24 06:50:00,06:50:00,98.0
2026.08.24 07:56:00,07:56:00,96.0
2026.08.24 08:06:00,08:06:00,95.0
2026.08.24 08:56:00,08:56:00,95.0
2026.08.24 09:26:00,09:26:00,96.0
2026.08.24 09:36:00,09:36:00,96.0
2026.08.24 10:16:00,10:16:00,96.0
2026.08.24 10:36:00,10:36:00,96.0
2026.08.24 11:06:00,11:06:00,95.0
2026.08.24 11:16:00,11:16:00,96.0
2026.08.24 12:46:00,12:46:00,96.0
2026.08.24 12:56:00,12:56:00,96.0
2026.08.24 13:36:00,13:36:00,96.0
2026.08.24 14:26:00,14:26:00,96.0
2026.08.24 14:30:00,14:30:00,96.0
2026.08.24 14:46:00,14:46:00,98.0
2026.08.24 14:50:00,14:50:00,98.0
2026.08.24 15:07:00,15:07:00,98.0
2026.08.24 15:26:00,15:26:00,96.0
2026.08.24 15:36:00,15:36:00,96.0
2026.08.24 16:56:00,16:56:00,94.0
2026.08.24 17:36:00,17:36:00,96.0
2026.08.24 17:56:00,17:56:00,96.0
2026.08.24 18:36:00,18:36:00,96.0
2026.08.24 18:55:00,18:55:00,96.0
2026.08.24 19:16:00,19:16:00,96.0
2026.08.24 19:40:00,19:40:00,96.0
2026.08.24 20:36:00,20:36:00,96.0
2026.08.24 20:56:00,20:56:00,95.0
2026.08.24 21:06:00,21:06:00,96.0
2026.08.24 21:46:00,21:46:00,95.0
2026.08.24 22:06:00,22:06:00,96.0
2026.08.24 22:10:00,22:10:00,96.0
2026.08.24 22:25:00,22:25:00,96.0
2026.08.24 23:36:00,23:36:00,97.0
2026.08.24 23:46:00,23:46:00,96.0
2026.08.25 00:34:00,00:34:00,97.0
2026.08.25 00:40:00,00:40:00,97.0
2026.08.25 00:50:00,00:50:00,96.0
2026.08.25 01:10:00,01:10:00,96.0
2026.08.25 01:20:00,01:20:00,96.0
2026.08.25 01:30:00,01:30:00,97.0
2026.08.25 01:40:00,01:40:00,96.0
2026.08.25 01:50:00,01:50:00,96.0
2026.08.25 02:00:00,02:00:00,96.0
2026.08.25 02:10:00,02:10:00,96.0
2026.08.25 02:20:00,02:20:00,97.0
2026.08.25 02:30:00,02:30:00,97.0
2026.08.25 02:40:00,02:40:00,96.0
2026.08.25 02:50:00,02:50:00,97.0
2026.08.25 03:01:00,03:01:00,97.0
2026.08.25 03:11:00,03:11:00,96.0
2026.08.25 03:21:00,03:21:00,96.0
2026.08.25 03:31:00,03:31:00,97.0
2026.08.25 03:41:00,03:41:00,97.0
2026.08.25 03:52:00,03:52:00,96.0
2026.08.25 04:01:00,04:01:00,96.0
2026.08.25 04:11:00,04:11:00,96.0
2026.08.25 04:21:00,04:21:00,96.0
2026.08.25 04:31:00,04:31:00,97.0
2026.08.25 04:41:00,04:41:00,96.0
2026.08.25 04:51:00,04:51:00,97.0
2026.08.25 05:01:00,05:01:00,97.0
2026.08.25 05:11:00,05:11:00,96.0
2026.08.25 05:21:00,05:21:00,96.0
2026.08.25 05:31:00,05:31:00,97.0
2026.08.25 05:41:00,05:41:00,97.0
2026.08.25 05:50:00,05:50:00,96.0
2026.08.25 06:21:00,06:21:00,97.0
2026.08.25 06:31:00,06:31:00,97.0
2026.08.25 06:41:00,06:41:00,96.0
2026.08.25 06:51:00,06:51:00,97.0
2026.08.25 07:10:00,07:10:00,96.0
2026.08.25 09:46:00,09:46:00,96.0
2026.08.25 09:56:00,09:56:00,96.0
2026.08.25 10:36:00,10:36:00,96.0
2026.08.25 10:40:00,10:40:00,96.0
2026.08.25 11:16:00,11:16:00,96.0
2026.08.25 11:26:00,11:26:00,96.0
2026.08.25 13:36:00,13:36:00,95.0
2026.08.25 13:56:00,13:56:00,96.0
2026.08.25 14:36:00,14:36:00,96.0
2026.08.25 15:11:00,15:11:00,96.0
2026.08.25 15:21:00,15:21:00,96.0
2026.08.25 15:31:00,15:31:00,97.0
2026.08.25 15:41:00,15:41:00,97.0
2026.08.25 15:51:00,15:51:00,96.0
2026.08.25 16:01:00,16:01:00,97.0
2026.08.25 16:36:00,16:36:00,94.0
2026.08.25 16:50:00,16:50:00,96.0
2026.08.25 17:26:00,17:26:00,96.0
2026.08.25 18:30:00,18:30:00,96.0
2026.08.25 18:46:00,18:46:00,97.0
2026.08.25 18:56:00,18:56:00,96.0
2026.08.25 20:06:00,20:06:00,97.0
2026.08.25 20:16:00,20:16:00,95.0
2026.08.25 21:40:00,21:40:00,96.0
2026.08.25 21:52:00,21:52:00,97.0
2026.08.25 22:00:00,22:00:00,96.0
2026.08.25 22:12:00,22:12:00,96.0
2026.08.25 22:36:00,22:36:00,96.0
2026.08.25 22:46:00,22:46:00,96.0
2026.08.26 00:46:00,00:46:00,95.0
2026.08.26 00:50:00,00:50:00,96.0
2026.08.26 01:20:00,01:20:00,98.0
2026.08.26 01:30:00,01:30:00,97.0
2026.08.26 01:40:00,01:40:00,97.0
2026.08.26 01:50:00,01:50:00,98.0
2026.08.26 02:00:00,02:00:00,97.0
2026.08.26 02:10:00,02:10:00,97.0
2026.08.26 02:20:00,02:20:00,99.0
2026.08.26 02:30:00,02:30:00,98.0
2026.08.26 02:40:00,02:40:00,98.0
2026.08.26 02:50:00,02:50:00,98.0
2026.08.26 03:00:00,03:00:00,98.0
2026.08.26 03:10:00,03:10:00,98.0
2026.08.26 03:20:00,03:20:00,98.0
2026.08.26 03:30:00,03:30:00,98.0
2026.08.26 03:40:00,03:40:00,98.0
2026.08.26 03:51:00,03:51:00,98.0
2026.08.26 04:01:00,04:01:00,98.0
2026.08.26 04:21:00,04:21:00,99.0
2026.08.26 04:31:00,04:31:00,97.0
2026.08.26 04:41:00,04:41:00,97.0
2026.08.26 04:51:00,04:51:00,97.0
2026.08.26 05:01:00,05:01:00,97.0
2026.08.26 05:11:00,05:11:00,97.0
2026.08.26 05:27:00,05:27:00,98.0
2026.08.26 05:31:00,05:31:00,97.0
2026.08.26 05:41:00,05:41:00,97.0
2026.08.26 05:51:00,05:51:00,97.0
2026.08.26 06:01:00,06:01:00,98.0
2026.08.26 06:11:00,06:11:00,98.0
2026.08.26 06:21:00,06:21:00,98.0
2026.08.26 06:31:00,06:31:00,98.0
2026.08.26 06:40:00,06:40:00,99.0
2026.08.26 07:00:00,07:00:00,97.0
2026.08.26 07:10:00,07:10:00,97.0
2026.08.26 07:20:00,07:20:00,96.0
2026.08.26 07:40:00,07:40:00,96.0
2026.08.26 07:51:00,07:51:00,97.0
2026.08.26 08:01:00,08:01:00,98.0
2026.08.26 08:11:00,08:11:00,97.0
2026.08.26 08:20:00,08:20:00,97.0
2026.08.26 09:56:00,09:56:00,96.0
2026.08.26 10:16:00,10:16:00,96.0
2026.08.26 11:06:00,11:06:00,95.0
2026.08.26 11:16:00,11:16:00,97.0
2026.08.26 13:36:00,13:36:00,96.0
2026.08.26 14:56:00,14:56:00,96.0
2026.08.26 15:16:00,15:16:00,97.0
2026.08.26 15:23:00,15:23:00,94.0
2026.08.26 15:46:00,15:46:00,96.0
2026.08.26 16:36:00,16:36:00,96.0
2026.08.26 17:46:00,17:46:00,96.0
2026.08.26 18:06:00,18:06:00,97.0
2026.08.26 18:16:00,18:16:00,96.0
2026.08.26 18:20:00,18:20:00,96.0
2026.08.26 18:46:00,18:46:00,97.0
2026.08.26 18:56:00,18:56:00,96.0
2026.08.26 19:10:00,19:10:00,96.0
2026.08.26 19:44:00,19:44:00,96.0
2026.08.26 20:56:00,20:56:00,96.0
2026.08.26 21:16:00,21:16:00,97.0
2026.08.26 21:46:00,21:46:00,96.0
2026.08.26 21:50:00,21:50:00,96.0
2026.08.26 22:06:00,22:06:00,96.0
2026.08.26 22:16:00,22:16:00,96.0
2026.08.26 22:36:00,22:36:00,94.0
2026.08.26 23:06:00,23:06:00,96.0
